MAG_name	Gene_name	Gene	S10_SRF_TPM	S25_SRF_TPM	S25_BML_TPM	S26_BML
FRAM_WSC20_S25_BML_bin_150_1	FRAM_WSC20_S25_BML_bin_150_1-read-2_14426_15142_+	RBP_S3	0	0.726267123	2.169848107	3.453023327
FRAM_WSC20_S25_BML_bin_150_1	FRAM_WSC20_S25_BML_bin_150_1-read-2_17781_18308_+	RBP_L5	0	0	0	9.221795821
FRAM_WSC20_S25_BML_bin_150_1	FRAM_WSC20_S25_BML_bin_150_1-read-2_18478_18867_+	RBP_S8	0	0.644586152	1.595672916	0
FRAM_WSC20_S25_BML_bin_150_1	FRAM_WSC20_S25_BML_bin_150_1-read-2_22400_22792_+	RBP_L15	0	0.593975244	2.37523831	0.80497325
FRAM_WSC20_S25_BML_bin_152_1	FRAM_WSC20_S25_BML_bin_152_1-read-2_123624_124064_-	RBP_L11	0.074474851	0	0	1.808987504
FRAM_WSC20_S25_BML_bin_152_1	FRAM_WSC20_S25_BML_bin_152_1-read-3_96725_97549_+	RBP_L2	0.039810193	2.633594851	2.64011337	0
FRAM_WSC20_S25_BML_bin_152_1	FRAM_WSC20_S25_BML_bin_152_1-read-3_97556_97834_+	RBP_S19	0	0.128719201	0	0
FRAM_WSC20_S25_BML_bin_152_1	FRAM_WSC20_S25_BML_bin_152_1-read-3_97841_98245_+	RBP_L22	0	0	6.914582635	3.056565093
FRAM_WSC20_S25_BML_bin_152_1	FRAM_WSC20_S25_BML_bin_152_1-read-3_98247_98966_+	RBP_S3	0.228079231	0	3.889452732	0
FRAM_WSC20_S25_BML_bin_152_1	FRAM_WSC20_S25_BML_bin_152_1-read-3_98993_99412_+	RBP_L16	0.078198594	0	0	0
FRAM_WSC20_S25_BML_bin_152_1	FRAM_WSC20_S25_BML_bin_152_1-read-3_99889_100257_+	RBP_L14	3.382248109	3.260363174	2.529725354	0.18637592
FRAM_WSC20_S25_BML_bin_152_1	FRAM_WSC20_S25_BML_bin_152_1-read-3_100269_100580_+	RBP_L24	0	0	0	0
FRAM_WSC20_S25_BML_bin_152_1	FRAM_WSC20_S25_BML_bin_152_1-read-3_100583_101134_+	RBP_L5	0	0.065059161	0.563688802	1.345553112
FRAM_WSC20_S25_BML_bin_152_1	FRAM_WSC20_S25_BML_bin_152_1-read-3_101421_101822_+	RBP_S8	0.081700023	0.714679742	0.774020444	0
FRAM_WSC20_S25_BML_bin_152_1	FRAM_WSC20_S25_BML_bin_152_1-read-3_101843_102749_+	RBP_L6	0	0	0.343060881	0
FRAM_WSC20_S25_BML_bin_152_1	FRAM_WSC20_S25_BML_bin_152_1-read-3_103486_103938_+	RBP_L15	3.625100361	6.500745869	0	0
FRAM_WSC20_S25_SRF_bin_39_1	FRAM_WSC20_S25_SRF_bin_39_1-read-23_34297_34728_+	RBP_L11	1.558541412	7.357106827	5.762152196	3.120243533
FRAM_WSC20_S25_SRF_bin_39_1	FRAM_WSC20_S25_SRF_bin_39_1-read-23_50904_51548_+	RBP_L3	0	6.542228223	2.894476452	0
FRAM_WSC20_S25_SRF_bin_39_1	FRAM_WSC20_S25_SRF_bin_39_1-read-23_51552_52172_+	RBP_L4	2.327069256	0.838540302	1.503170138	0
FRAM_WSC20_S25_SRF_bin_39_1	FRAM_WSC20_S25_SRF_bin_39_1-read-23_52486_53316_+	RBP_L2	8.635721933	0.043216194	2.246615297	0.86069342
FRAM_WSC20_S25_SRF_bin_39_1	FRAM_WSC20_S25_SRF_bin_39_1-read-23_53333_53605_+	RBP_S19	0.902291464	0	0	0
FRAM_WSC20_S25_SRF_bin_39_1	FRAM_WSC20_S25_SRF_bin_39_1-read-23_53618_53950_+	RBP_L22	0	6.093288659	3.737612235	0
FRAM_WSC20_S25_SRF_bin_39_1	FRAM_WSC20_S25_SRF_bin_39_1-read-23_53960_54628_+	RBP_S3	12.469695	12.5613778	1.395319366	0
FRAM_WSC20_S25_SRF_bin_39_1	FRAM_WSC20_S25_SRF_bin_39_1-read-23_54641_54997_+	RBP_L16	0.091998345	0.301787034	0	0
FRAM_WSC20_S25_SRF_bin_39_1	FRAM_WSC20_S25_SRF_bin_39_1-read-23_55255_55527_+	RBP_S17	0.120305529	1.315481943	0	0
FRAM_WSC20_S25_SRF_bin_39_1	FRAM_WSC20_S25_SRF_bin_39_1-read-23_55611_55979_+	RBP_L14	3.515757903	4.233605913	4.216208924	5.330351321
FRAM_WSC20_S25_SRF_bin_39_1	FRAM_WSC20_S25_SRF_bin_39_1-read-23_56009_56323_+	RBP_L24	0.208529583	5.928438625	2.963392558	0
FRAM_WSC20_S25_SRF_bin_39_1	FRAM_WSC20_S25_SRF_bin_39_1-read-23_56344_56910_+	RBP_L5	2.461807573	0	1.646329199	0.194067625
FRAM_WSC20_S25_SRF_bin_39_1	FRAM_WSC20_S25_SRF_bin_39_1-read-23_57233_57628_+	RBP_S8	0.539096364	0	2.35724408	0
FRAM_WSC20_S25_SRF_bin_39_1	FRAM_WSC20_S25_SRF_bin_39_1-read-23_57679_58212_+	RBP_L6	2.337171446	0.941530335	1.748068644	0.025757571
FRAM_WSC20_S25_SRF_bin_39_1	FRAM_WSC20_S25_SRF_bin_39_1-read-23_58223_58573_+	RBP_L18	0	0	4.432424766	0
FRAM_WSC20_S25_SRF_bin_39_1	FRAM_WSC20_S25_SRF_bin_39_1-read-23_59289_59792_+	RBP_L15	0.586489451	4.132805772	0	2.947402054
FRAM_WSC20_S25_SRF_bin_4_1	FRAM_WSC20_S25_SRF_bin_4_1-read-10_62103_62534_+	RBP_L11	0	0	3.601345123	0
FRAM_WSC20_S25_SRF_bin_4_1	FRAM_WSC20_S25_SRF_bin_4_1-read-10_78445_79110_+	RBP_L3	0	0	3.737612235	2.354381221
FRAM_WSC20_S25_SRF_bin_4_1	FRAM_WSC20_S25_SRF_bin_4_1-read-10_79107_80005_+	RBP_L4	0.054799904	3.155839719	6.922274051	1.346384624
FRAM_WSC20_S25_SRF_bin_4_1	FRAM_WSC20_S25_SRF_bin_4_1-read-10_80018_80845_+	RBP_L2	0.05949893	5.70351981	3.382132811	2.491765022
FRAM_WSC20_S25_SRF_bin_4_1	FRAM_WSC20_S25_SRF_bin_4_1-read-10_80860_81135_+	RBP_S19	0	0	2.254755207	8.372330473
FRAM_WSC20_S25_SRF_bin_4_1	FRAM_WSC20_S25_SRF_bin_4_1-read-10_81161_81496_+	RBP_L22	0.097748242	11.54335405	0.926060174	0
FRAM_WSC20_S25_SRF_bin_4_1	FRAM_WSC20_S25_SRF_bin_4_1-read-10_81506_82168_+	RBP_S3	0	0	2.346577818	0.663869342
FRAM_WSC20_S25_SRF_bin_4_1	FRAM_WSC20_S25_SRF_bin_4_1-read-10_82221_82601_+	RBP_L16	0	0	2.450048965	0
FRAM_WSC20_S25_SRF_bin_4_1	FRAM_WSC20_S25_SRF_bin_4_1-read-10_83067_83435_+	RBP_L14	0	0.535283506	1.68648357	0.037275184
FRAM_WSC20_S25_SRF_bin_4_1	FRAM_WSC20_S25_SRF_bin_4_1-read-10_83477_83791_+	RBP_L24	0	1.026075916	13.82916527	0
FRAM_WSC20_S25_SRF_bin_4_1	FRAM_WSC20_S25_SRF_bin_4_1-read-10_83794_84333_+	RBP_L5	1.885454977	9.776223309	3.457291318	0
FRAM_WSC20_S25_SRF_bin_4_1	FRAM_WSC20_S25_SRF_bin_4_1-read-10_84663_85055_+	RBP_S8	0.083571016	0	0	0
FRAM_WSC20_S25_SRF_bin_4_1	FRAM_WSC20_S25_SRF_bin_4_1-read-10_85066_85599_+	RBP_L6	0.123009024	5.682808092	2.330758192	5.35757477
FRAM_WSC20_S25_SRF_bin_4_1	FRAM_WSC20_S25_SRF_bin_4_1-read-10_85730_86080_+	RBP_L18	0	6.394703891	0.886484953	0
FRAM_WSC20_S25_SRF_bin_4_1	FRAM_WSC20_S25_SRF_bin_4_1-read-10_86788_87294_+	RBP_L15	0	0.283334572	1.227440705	4.394942708
FRAM_WSC20_S25_SRF_bin_42_1	FRAM_WSC20_S25_SRF_bin_42_1-read-12_40952_41779_+	RBP_L2	8.984338406	10.38777943	5.636888018	10.73120136
FRAM_WSC20_S25_SRF_bin_42_1	FRAM_WSC20_S25_SRF_bin_42_1-read-12_43058_43468_+	RBP_L16	5.71363446	1.791263916	0	0.970515194
FRAM_WSC20_S25_SRF_bin_42_1	FRAM_WSC20_S25_SRF_bin_42_1-read-12_43962_44330_+	RBP_L14	0.089006529	12.21419637	1.68648357	2.460162148
FRAM_WSC20_S25_SRF_bin_42_1	FRAM_WSC20_S25_SRF_bin_42_1-read-12_44333_44662_+	RBP_L24	0.149288224	7.563423228	6.600283425	0
FRAM_WSC20_S25_SRF_bin_42_1	FRAM_WSC20_S25_SRF_bin_42_1-read-12_44663_45202_+	RBP_L5	1.733402156	15.29613171	4.609721757	2.088652814
FRAM_WSC20_S25_SRF_bin_42_1	FRAM_WSC20_S25_SRF_bin_42_1-read-12_46465_46812_+	RBP_L18	2.406629128	5.882245552	1.78825413	2.727193855
FRAM_WSC20_S25_SRF_bin_49_1	FRAM_WSC20_S25_SRF_bin_49_1-read-2_127939_128766_+	RBP_L2	1.586638129	12.51304536	1.127377604	7.442071532
FRAM_WSC20_S25_SRF_bin_49_1	FRAM_WSC20_S25_SRF_bin_49_1-read-2_130045_130452_+	RBP_L16	1.811217423	2.156519848	1.525275581	5.899620125
FRAM_WSC20_S25_SRF_bin_49_1	FRAM_WSC20_S25_SRF_bin_49_1-read-2_130663_130962_+	RBP_S17	0	3.172284706	0	7.564998606
FRAM_WSC20_S25_SRF_bin_49_1	FRAM_WSC20_S25_SRF_bin_49_1-read-2_130962_131668_+	RBP_L14	1.53300213	6.400275515	0.440107806	10.68068467
FRAM_WSC20_S25_SRF_bin_49_1	FRAM_WSC20_S25_SRF_bin_49_1-read-2_131669_132208_+	RBP_L5	0.577800719	8.612387201	1.728645659	14.44227007
FRAM_WSC20_S25_SRF_bin_49_1	FRAM_WSC20_S25_SRF_bin_49_1-read-2_132928_133467_+	RBP_L6	5.352259289	9.709718389	0	7.998011994
FRAM_WSC20_S25_SRF_bin_49_1	FRAM_WSC20_S25_SRF_bin_49_1-read-2_133470_133817_+	RBP_L18	0	1.083571549	0	0.553343681
FRAM_WSC20_S25_SRF_bin_49_1	FRAM_WSC20_S25_SRF_bin_49_1-read-2_134524_134973_+	RBP_L15	0.291941416	1.39660333	1.382916527	14.21302768
FRAM_WSC20_S25_SRF_bin_51_1	FRAM_WSC20_S25_SRF_bin_51_1-read-24_27786_28142_-	RBP_L18	4.829913128	3.621444409	0	3.429003697
FRAM_WSC20_S25_SRF_bin_51_1	FRAM_WSC20_S25_SRF_bin_51_1-read-24_28153_28695_-	RBP_L6	12.42968804	1.851849719	1.14606342	0.0506613
FRAM_WSC20_S25_SRF_bin_51_1	FRAM_WSC20_S25_SRF_bin_51_1-read-24_28713_29111_-	RBP_S8	18.89113391	2.835209767	2.339520441	0
FRAM_WSC20_S25_SRF_bin_51_1	FRAM_WSC20_S25_SRF_bin_51_1-read-24_29444_29995_-	RBP_L5	13.0600151	4.326434228	2.254755207	0.398682404
FRAM_WSC20_S25_SRF_bin_51_1	FRAM_WSC20_S25_SRF_bin_51_1-read-24_30001_30312_-	RBP_L24	18.0007147	0	0.997295572	1.01395669
FRAM_WSC20_S25_SRF_bin_51_1	FRAM_WSC20_S25_SRF_bin_51_1-read-24_30323_30691_-	RBP_L14	5.696417868	1.362539834	0	0.037275184
FRAM_WSC20_S25_SRF_bin_51_1	FRAM_WSC20_S25_SRF_bin_51_1-read-24_30694_30951_-	RBP_S17	13.04825368	21.15784447	0	0
FRAM_WSC20_S25_SRF_bin_51_1	FRAM_WSC20_S25_SRF_bin_51_1-read-24_31615_32328_-	RBP_S3	2.483955323	0.653871907	3.486344186	0
FRAM_WSC20_S25_SRF_bin_51_1	FRAM_WSC20_S25_SRF_bin_51_1-read-24_32332_32742_-	RBP_L22	19.21858864	5.898064115	0.757071092	0.033466041
FRAM_WSC20_S25_SRF_bin_51_1	FRAM_WSC20_S25_SRF_bin_51_1-read-24_32748_33026_-	RBP_S19	5.120746607	1.094113208	1.115255264	0
FRAM_WSC20_S25_SRF_bin_51_1	FRAM_WSC20_S25_SRF_bin_51_1-read-24_33033_33857_-	RBP_L2	10.45017568	1.871811216	0	0.61687041
FRAM_WSC20_S25_SRF_bin_51_1	FRAM_WSC20_S25_SRF_bin_51_1-read-24_34166_35412_-	RBP_L4	21.55760264	5.083066536	0.998095328	0.838288101
FRAM_WSC20_S25_SRF_bin_51_1	FRAM_WSC20_S25_SRF_bin_51_1-read-52_5788_6228_+	RBP_L11	22.90101667	1.506540035	0	2.557534058
FRAM_WSC20_S25_SRF_bin_6_1	FRAM_WSC20_S25_SRF_bin_6_1-read-51_10565_11005_-	RBP_L11	0.670273659	6.351898527	0	0
FRAM_WSC20_S25_SRF_bin_6_1	FRAM_WSC20_S25_SRF_bin_6_1-read-60_26369_27193_+	RBP_L2	0	5.833086115	0.754318106	1.1837243
FRAM_WSC20_S25_SRF_bin_6_1	FRAM_WSC20_S25_SRF_bin_6_1-read-60_27200_27478_+	RBP_S19	0	0.128719201	0	0.591593244
FRAM_WSC20_S25_SRF_bin_6_1	FRAM_WSC20_S25_SRF_bin_6_1-read-60_27496_27900_+	RBP_L22	0	0.931068887	0	0.169809172
FRAM_WSC20_S25_SRF_bin_6_1	FRAM_WSC20_S25_SRF_bin_6_1-read-60_27907_28626_+	RBP_S3	0	4.788354274	0.864322829	0
FRAM_WSC20_S25_SRF_bin_6_1	FRAM_WSC20_S25_SRF_bin_6_1-read-60_28655_29077_+	RBP_L16	0.077643994	9.169189035	0	5.105114039
FRAM_WSC20_S25_SRF_bin_6_1	FRAM_WSC20_S25_SRF_bin_6_1-read-60_29299_29556_+	RBP_S17	0	0.069598173	0	0.639746182
FRAM_WSC20_S25_SRF_bin_6_1	FRAM_WSC20_S25_SRF_bin_6_1-read-60_29558_29926_+	RBP_L14	0	0.875918465	0	0
FRAM_WSC20_S25_SRF_bin_6_1	FRAM_WSC20_S25_SRF_bin_6_1-read-60_31096_31494_+	RBP_S8	0	3.915289679	0.779840147	0
FRAM_WSC20_S25_SRF_bin_6_1	FRAM_WSC20_S25_SRF_bin_6_1-read-60_31515_32066_+	RBP_L6	0	7.546862714	0.563688802	0
FRAM_WSC20_S25_SRF_bin_6_1	FRAM_WSC20_S25_SRF_bin_6_1-read-60_32078_32431_+	RBP_L18	0	1.62317094	0	0
FRAM_WSC20_S25_SRF_bin_6_1	FRAM_WSC20_S25_SRF_bin_6_1-read-60_33178_33627_+	RBP_L15	0	0.319223618	0	0
FRAM_WSC20_S25_SRF_bin_75_1	FRAM_WSC20_S25_SRF_bin_75_1-read-1_159083_159517_-	RBP_L15	0	5.737769345	0	0
FRAM_WSC20_S25_SRF_bin_75_1	FRAM_WSC20_S25_SRF_bin_75_1-read-1_160276_160626_-	RBP_L18	0	16.16581144	3.545939813	0
FRAM_WSC20_S25_SRF_bin_75_1	FRAM_WSC20_S25_SRF_bin_75_1-read-1_160639_161172_-	RBP_L6	0	11.1302336	2.330758192	4.481817356
FRAM_WSC20_S25_SRF_bin_75_1	FRAM_WSC20_S25_SRF_bin_75_1-read-1_161185_161577_-	RBP_S8	0	0.27414242	3.166984413	0
FRAM_WSC20_S25_SRF_bin_75_1	FRAM_WSC20_S25_SRF_bin_75_1-read-1_161914_162453_-	RBP_L5	0	1.030826267	12.67673483	7.53952723
FRAM_WSC20_S25_SRF_bin_75_1	FRAM_WSC20_S25_SRF_bin_75_1-read-1_162471_162794_-	RBP_L24	0	1.551781478	8.643228294	12.56587872
FRAM_WSC20_S25_SRF_bin_75_1	FRAM_WSC20_S25_SRF_bin_75_1-read-1_162809_163177_-	RBP_L14	0	5.109524378	2.529725354	0
FRAM_WSC20_S25_SRF_bin_75_1	FRAM_WSC20_S25_SRF_bin_75_1-read-1_163210_163476_-	RBP_S17	0	0	2.330758192	0
FRAM_WSC20_S25_SRF_bin_75_1	FRAM_WSC20_S25_SRF_bin_75_1-read-1_163673_164086_-	RBP_L16	3.054278399	7.937217682	6.012680553	1.794070816
FRAM_WSC20_S25_SRF_bin_75_1	FRAM_WSC20_S25_SRF_bin_75_1-read-1_164106_164783_-	RBP_S3	1.937664264	1.721476924	4.589324758	0
FRAM_WSC20_S25_SRF_bin_75_1	FRAM_WSC20_S25_SRF_bin_75_1-read-1_164807_165139_-	RBP_L22	0	9.059048626	2.803209177	0
FRAM_WSC20_S25_SRF_bin_75_1	FRAM_WSC20_S25_SRF_bin_75_1-read-1_165171_165446_-	RBP_S19	0	0.585532452	4.509510414	0
FRAM_WSC20_S25_SRF_bin_75_1	FRAM_WSC20_S25_SRF_bin_75_1-read-1_165483_166304_-	RBP_L2	3.615971459	5.985442842	6.435104278	0
FRAM_WSC20_S25_SRF_bin_75_1	FRAM_WSC20_S25_SRF_bin_75_1-read-1_166608_167222_-	RBP_L4	0.053403918	15.91251878	6.577285922	1.02879508
FRAM_WSC20_S25_SRF_bin_75_1	FRAM_WSC20_S25_SRF_bin_75_1-read-1_167234_167869_-	RBP_L3	0.206562323	4.827880783	3.424675362	5.579673071
FRAM_WSC20_S25_SRF_bin_75_1	FRAM_WSC20_S25_SRF_bin_75_1-read-1_186022_186453_-	RBP_L11	0	0.415655753	3.601345123	2.32426304
FRAM_WSC20_S26_BML_bin_12	FRAM_WSC20_S26_BML_bin_12-read-5_9976_10425_-	RBP_L15	0	0.039902952	0	2.812039886
FRAM_WSC20_S26_BML_bin_12	FRAM_WSC20_S26_BML_bin_12-read-5_14858_15748_-	RBP_S3	0	5.824218793	0.69844269	4.600284837
FRAM_WSC20_S26_BML_bin_12	FRAM_WSC20_S26_BML_bin_12-read-5_15751_16361_-	RBP_L22	0	3.967437563	3.564801195	0.517765118
FRAM_WSC20_S26_BML_bin_12	FRAM_WSC20_S26_BML_bin_12-read-5_16364_17197_-	RBP_L2	5.592043305	0.301425179	2.238533947	5.673336648
FRAM_WSC20_S26_BML_bin_12	FRAM_WSC20_S26_BML_bin_12-read-5_32621_33046_-	RBP_L11	0	2.781966392	0	2.647588074
FRAM_WSC20_S26_BML_bin_30_1	FRAM_WSC20_S26_BML_bin_30_1-read-2_121405_122247_+	RBP_L2	0	7.625581984	6.274799189	0.097897103
FRAM_WSC20_S26_BML_bin_30_1	FRAM_WSC20_S26_BML_bin_30_1-read-2_122251_122529_+	RBP_S19	0	0	7.806786847	0.887389866
FRAM_WSC20_S26_BML_bin_30_1	FRAM_WSC20_S26_BML_bin_30_1-read-2_122533_122913_+	RBP_L22	0	0.141388414	5.716780919	0.072202325
FRAM_WSC20_S26_BML_bin_30_1	FRAM_WSC20_S26_BML_bin_30_1-read-2_122913_123620_+	RBP_S3	2.968895754	0.152172276	15.38201646	0
FRAM_WSC20_S26_BML_bin_30_1	FRAM_WSC20_S26_BML_bin_30_1-read-2_123633_124046_+	RBP_L16	0	0.043372774	18.78962673	0.232564735
FRAM_WSC20_S26_BML_bin_30_1	FRAM_WSC20_S26_BML_bin_30_1-read-2_124361_124591_+	RBP_S17	0	0	1.346996617	11.01554303
FRAM_WSC20_S26_BML_bin_30_1	FRAM_WSC20_S26_BML_bin_30_1-read-2_124667_125035_+	RBP_L14	0	6.131429253	6.745934279	2.38561178
FRAM_WSC20_S26_BML_bin_30_1	FRAM_WSC20_S26_BML_bin_30_1-read-2_126241_126633_+	RBP_S8	3.008556575	0.045690403	6.333968826	0.699976739
FRAM_WSC20_S26_BML_bin_30_1	FRAM_WSC20_S26_BML_bin_30_1-read-2_126646_127179_+	RBP_L6	0	9.348051181	11.07110141	0
FRAM_WSC20_S26_BML_bin_30_1	FRAM_WSC20_S26_BML_bin_30_1-read-2_127191_127550_+	RBP_L18	0	2.543813208	7.778905465	0
FRAM_WSC20_S26_BML_bin_30_1	FRAM_WSC20_S26_BML_bin_30_1-read-31_134_607_+	RBP_L15	0	1.06071139	3.282238593	1.683045336
FRAM_WSC20_S26_BML_bin_49_1	FRAM_WSC20_S26_BML_bin_49_1-read-5_195574_196516_-	RBP_L6	10.46600688	11.08227275	0	13.37530844
FRAM_WSC20_S26_BML_bin_49_1	FRAM_WSC20_S26_BML_bin_49_1-read-5_196685_197212_-	RBP_L5	37.69527655	3.910942766	2.9465551	22.66373549
FRAM_WSC20_S26_BML_bin_49_1	FRAM_WSC20_S26_BML_bin_49_1-read-5_199841_200524_-	RBP_S3	3.409184296	0.997573807	2.274533762	4.283212927
FRAM_WSC20_S26_BML_bin_59_1	FRAM_WSC20_S26_BML_bin_59_1-read-1_215919_216275_-	RBP_L18	0	9.958972124	0	0
FRAM_WSC20_S26_BML_bin_59_1	FRAM_WSC20_S26_BML_bin_59_1-read-1_216310_216846_-	RBP_L6	0	0	0	0
FRAM_WSC20_S26_BML_bin_59_1	FRAM_WSC20_S26_BML_bin_59_1-read-1_216874_217272_-	RBP_S8	0	0	0	0
FRAM_WSC20_S26_BML_bin_59_1	FRAM_WSC20_S26_BML_bin_59_1-read-1_217299_218212_-	RBP_L5	0	0	0.3404335	2.106822767
FRAM_WSC20_S26_BML_bin_59_1	FRAM_WSC20_S26_BML_bin_59_1-read-1_218233_218598_-	RBP_L14	0	0	0	0
FRAM_WSC20_S26_BML_bin_59_1	FRAM_WSC20_S26_BML_bin_59_1-read-1_218656_218964_-	RBP_S17	0	6.043553938	2.013956107	0
FRAM_WSC20_S26_BML_bin_59_1	FRAM_WSC20_S26_BML_bin_59_1-read-1_219260_219676_-	RBP_L16	0	0	0	0
FRAM_WSC20_S26_BML_bin_59_1	FRAM_WSC20_S26_BML_bin_59_1-read-1_219722_220519_-	RBP_S3	0	0	0	0
FRAM_WSC20_S26_BML_bin_59_1	FRAM_WSC20_S26_BML_bin_59_1-read-1_222104_222946_-	RBP_L2	0	0	0.369105835	0
FRAM_WSC20_S26_BML_bin_59_1	FRAM_WSC20_S26_BML_bin_59_1-read-1_223287_223892_-	RBP_L4	0	0	1.026918213	3.790443346
FRAM_WSC20_S26_BML_bin_59_1	FRAM_WSC20_S26_BML_bin_59_1-read-1_223920_224573_-	RBP_L3	0	0	0	0.042062822
FRAM_WSC20_S26_BML_bin_59_1	FRAM_WSC20_S26_BML_bin_59_1-read-8_1481_1780_-	RBP_L11	0	0	0	0
FRAM_WSC20_S26_BML_bin_61_1	FRAM_WSC20_S26_BML_bin_61_1-read-8_22288_22740_-	RBP_L15	0	0	0	0
FRAM_WSC20_S26_BML_bin_61_1	FRAM_WSC20_S26_BML_bin_61_1-read-8_23468_23827_-	RBP_L18	0	0	0	0
FRAM_WSC20_S26_BML_bin_61_1	FRAM_WSC20_S26_BML_bin_61_1-read-8_23837_24379_-	RBP_L6	4.475897396	0.72751239	0	0.0506613
FRAM_WSC20_S26_BML_bin_61_1	FRAM_WSC20_S26_BML_bin_61_1-read-8_24405_24806_-	RBP_S8	0	0	0	0
FRAM_WSC20_S26_BML_bin_61_1	FRAM_WSC20_S26_BML_bin_61_1-read-8_25098_25963_-	RBP_L5	1.820419914	2.591848806	0	2.255363851
FRAM_WSC20_S26_BML_bin_61_1	FRAM_WSC20_S26_BML_bin_61_1-read-8_25972_26340_-	RBP_L14	0	0	0	0
FRAM_WSC20_S26_BML_bin_61_1	FRAM_WSC20_S26_BML_bin_61_1-read-8_26344_26601_-	RBP_S17	0	0	0	3.571916185
FRAM_WSC20_S26_BML_bin_61_1	FRAM_WSC20_S26_BML_bin_61_1-read-8_26818_27237_-	RBP_L16	0	0	0	0.065497823
FRAM_WSC20_S26_BML_bin_61_1	FRAM_WSC20_S26_BML_bin_61_1-read-8_27996_28400_-	RBP_L22	0	0	0	0.237732841
FRAM_WSC20_S26_BML_bin_61_1	FRAM_WSC20_S26_BML_bin_61_1-read-8_28410_28688_-	RBP_S19	0	0	0	0.197197748
FRAM_WSC20_S26_BML_bin_61_1	FRAM_WSC20_S26_BML_bin_61_1-read-8_28695_29519_-	RBP_L2	0	0	0	0.016672173
FRAM_WSC20_S26_BML_bin_61_1	FRAM_WSC20_S26_BML_bin_61_1-read-8_29824_31073_-	RBP_L4	0.210197819	0.114920503	0.49784995	0.99032709
FRAM_WSC20_S26_BML_bin_6_1	FRAM_WSC20_S26_BML_bin_6_1-read-8_113627_114070_-	RBP_L11	0	0	1.401604588	0.154893501
FRAM_WSC20_S26_BML_bin_6_1	FRAM_WSC20_S26_BML_bin_6_1-read-19_11823_12647_+	RBP_L2	0	4.35304934	0	1.383790379
FRAM_WSC20_S26_BML_bin_6_1	FRAM_WSC20_S26_BML_bin_6_1-read-19_12654_12932_+	RBP_S19	0	0.386157603	0	0
FRAM_WSC20_S26_BML_bin_6_1	FRAM_WSC20_S26_BML_bin_6_1-read-19_12942_13346_+	RBP_L22	0.081094838	0	0	11.20740534
FRAM_WSC20_S26_BML_bin_6_1	FRAM_WSC20_S26_BML_bin_6_1-read-19_13349_14080_+	RBP_S3	0	0	0	2.705811722
FRAM_WSC20_S26_BML_bin_6_1	FRAM_WSC20_S26_BML_bin_6_1-read-19_14105_14524_+	RBP_L16	0	0	0	1.571947762
FRAM_WSC20_S26_BML_bin_6_1	FRAM_WSC20_S26_BML_bin_6_1-read-19_14740_14997_+	RBP_S17	0	0	0	0
FRAM_WSC20_S26_BML_bin_6_1	FRAM_WSC20_S26_BML_bin_6_1-read-19_15000_15368_+	RBP_L14	0	0	0	0.111825552
FRAM_WSC20_S26_BML_bin_6_1	FRAM_WSC20_S26_BML_bin_6_1-read-19_16531_16932_+	RBP_S8	0	0	0	4.58484764
FRAM_WSC20_S26_BML_bin_6_1	FRAM_WSC20_S26_BML_bin_6_1-read-19_16958_17500_+	RBP_L6	0	0	2.292126841	3.292984493
FRAM_WSC20_S26_BML_bin_6_1	FRAM_WSC20_S26_BML_bin_6_1-read-19_17510_17869_+	RBP_L18	0	0	0	0
FRAM_WSC20_S26_BML_bin_6_1	FRAM_WSC20_S26_BML_bin_6_1-read-19_18597_19049_+	RBP_L15	0	0	0.68687907	4.433031493
FRAM_WSC20_S26_BML_bin_70_2	FRAM_WSC20_S26_BML_bin_70_2-read-35_3_660_+	RBP_S3	0	0	0	0
FRAM_WSC20_S26_BML_bin_70_2	FRAM_WSC20_S26_BML_bin_70_2-read-35_673_1089_+	RBP_L16	0	0	0	0
FRAM_WSC20_S26_BML_bin_70_2	FRAM_WSC20_S26_BML_bin_70_2-read-35_1354_1680_+	RBP_S17	0	0	0	0
FRAM_WSC20_S26_BML_bin_70_2	FRAM_WSC20_S26_BML_bin_70_2-read-35_1738_2103_+	RBP_L14	0.044868046	0	0	0
FRAM_WSC20_S26_BML_bin_70_2	FRAM_WSC20_S26_BML_bin_70_2-read-35_2131_2358_+	RBP_L24	0	0	0	0
FRAM_WSC20_S26_BML_bin_70_2	FRAM_WSC20_S26_BML_bin_70_2-read-35_2441_3010_+	RBP_L5	0	0	0	0
FRAM_WSC20_S26_BML_bin_70_2	FRAM_WSC20_S26_BML_bin_70_2-read-35_3037_3435_+	RBP_S8	0	0	0	0
FRAM_WSC20_S26_BML_bin_70_2	FRAM_WSC20_S26_BML_bin_70_2-read-35_3462_3998_+	RBP_L6	0	0	0	0
FRAM_WSC20_S26_BML_bin_70_2	FRAM_WSC20_S26_BML_bin_70_2-read-35_4031_4387_+	RBP_L18	0	0	0	0
FRAM_WSC20_S26_BML_bin_70_2	FRAM_WSC20_S26_BML_bin_70_2-read-35_5122_5565_+	RBP_L15	0	0	0	0
FRAM_WSC20_S26_BML_bin_85_1	FRAM_WSC20_S26_BML_bin_85_1-read-6_26524_26952_+	RBP_L11	2.488137066	4.855324264	0	2.084021655
